"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"1942",197309060001,1973,9,6,NA,0,NA,11,"Argentina",3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",NA,NA,NA,NA,4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost",NA,"Headquarters, Military Sanitation",11,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearms",1,NA,NA,0,NA,NA,1,3,"Minor (likely < $1 million)",60000,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",0,0,0,0,NA
"1943",197309070001,1973,9,7,NA,0,NA,362,"West Germany (FRG)",8,"Western Europe","Berlin","West Berlin",52.505803,13.331741,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate",NA,"Israeli Exhibit *",97,"Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black September",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,3,"Minor (likely < $1 million)",160000,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",1,1,1,1,NA
"1944",197309070002,1973,9,7,NA,0,NA,603,"United Kingdom",8,"Western Europe","Northern Ireland","Belcoo",54.296399,-7.871465,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,1,"Assassination",NA,NA,NA,NA,4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Ulster Defense Regiment","Matthew Lilley, Protestant",233,"Northern Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",4,"Rifle/Shotgun (non-automatic)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sniper",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",0,0,1,1,NA
"1945",197309080001,1973,9,8,NA,0,NA,603,"United Kingdom",8,"Western Europe","England","London",51.500152,-0.126236,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,19,"Transportation",100,"Train/Train Tracks/Trolley",NA,"Railway Station",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",1,0,1,1,NA
"1946",197309100001,1973,9,10,NA,0,NA,362,"West Germany (FRG)",8,"Western Europe","Bavaria","Munich",48.139126,11.580186,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,1,"Business",7,"Retail/Grocery/Bakery",NA,"German Dept store- yardgoods dept",75,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incendiary",NA,NA,NA,NA,NA,NA,1,3,"Minor (likely < $1 million)",1000,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"1947",197309100002,1973,9,10,NA,0,NA,98,"Italy",8,"Western Europe","Emilia-Romagna","Bologna",44.49419,11.346518,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",76,"House/Apartment/Residence",NA,"Mailbox of U.S. Citizen",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,3,"Minor (likely < $1 million)",100,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"1948",197309110001,1973,9,11,NA,0,NA,230,"Zambia",11,"Sub-Saharan Africa","Lusaka","Lusaka",-15.415393,28.284354,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",18,"Government Personnel (excluding police, military)","Zambian Govt","unk, employee of Zambian Min. of Education",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Package bomb",2,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"1949",197309110002,1973,9,11,NA,0,NA,11,"Argentina",3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,2,"Armed Assault",NA,NA,NA,NA,10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",NA,"Clarin Newspaper",11,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ejercito Revolucionaria del Pueblo (ERP) (Argentina)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",8,"Incendiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearm; Incendiary",0,NA,NA,1,NA,NA,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",0,0,0,0,NA
"1950",197309150001,1973,9,15,NA,0,NA,362,"West Germany (FRG)",8,"Western Europe","North Rhine-Westphalia","Monchengladbach",51.191261,6.442066,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost",NA,"military base theatre areas*",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incendiary",0,NA,NA,0,NA,NA,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"1951",197309150002,1973,9,15,NA,0,NA,185,"Spain",8,"Western Europe","Barcelona","Barcelona",41.387917,2.169919,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,1,"Business",4,"Multinational Corporation",NA,"Ford Offices",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Revolutionary Communist League (LCR) (Spain)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",0,1,1,1,NA
"1952",197309150003,1973,9,15,NA,0,NA,603,"United Kingdom",8,"Western Europe","Northern Ireland","Ballymena",54.863117,-6.278343,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,14,"Private Citizens & Property",69,"Religion Identified",NA,"Maurice Spence, Protestant",233,"Northern Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant extremists",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",-9,-9,1,1,NA
"1953",197309160001,1973,9,16,NA,0,NA,199,"Switzerland",8,"Western Europe","Zurich","Zurich",47.36865,8.539182,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,1,"Business",4,"Multinational Corporation",NA,"ITT Facility",199,"Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"1954",197309160002,1973,9,16,NA,0,NA,603,"United Kingdom",8,"Western Europe","Northern Ireland","Lisburn",54.510893,-6.042726,1,0,NA,NA,1,0,1,1,3,"Intra/Inter-group Conflict",0,1,0,1,"Assassination",NA,NA,NA,NA,17,"Terrorists/Non-State Militia",93,"Terrorist","Leader of Ulster Defense Association","Tommy Herron, Protestant",233,"Northern Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant extremists",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",-9,-9,1,1,NA
"1955",197309170001,1973,9,17,NA,0,NA,604,"Zaire",11,"Sub-Saharan Africa","Kinshasa","Kinshasa",-4.324639,15.322157,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)","UK","unk, Ambassador",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Letter bomb",0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",1,0,1,1,NA
"1956",197309170002,1973,9,17,NA,0,NA,162,"Portugal",8,"Western Europe","Lisbon","Lisbon",38.725299,-9.150036,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)","UK","unk, ambassador",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Letter bomb",0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",1,0,1,1,NA
"1957",197309180002,1973,9,18,NA,0,NA,217,"United States",1,"North America","New Jersey","Edison",40.528045,-74.384629,1,0,"In a car parked behind the United Automobile Workers Local 980 Union hall across the street from the Ford plant on Route 1.","09/18/1973: Twin brothers, Roger and Ralph Bankston, were shot to death by a pistol and shotgun in Edison, New Jersey in the United States.  They were found in the front seat of their car parked in the lot behind the Local 980 United Automobile Workers Union Hall across the street from the Ford plant on Route 1, where the brothers were employed. The perpetrators were members of the New World sect, as were the brothers, who were apparently killed due to disobeying orders. This event was one in a series of related Black Muslim attacks. Two members of the New World of Islam sect, Albert Chavies and Lamont Calloway were later convicted of the Bankston murders.",1,0,1,1,3,"Intra/Inter-group Conflict",0,1,0,1,"Assassination",NA,NA,NA,NA,14,"Private Citizens & Property",68,"Named Civilian","Roger and Ralph Bankston, captains in the New World Sect","brothers Roger and Ralph Bankston",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black Muslims",NA,NA,NA,NA,NA,"It is believed that the motive behind these murders was that the Bankston brothers were disobeying orders of their own group, New World sect.",1,NA,NA,0,2,2,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This event was one of a series of related attacks during this time (see events 197309040001, 197310180002).  On September 4, 1973, a Black Muslim leader, James Shabazz is murdered by members of New World of Islam, a rival faction of Black Muslims.  On October 18, 1973, two more Black Muslim dissidents are killed and beheaded by others in the New World sect in the midst of feuding Black Muslim factions.  This case in particular may not be terrorism because the Bankston brothers were allegedly murdered for disobeying orders so this is a case of inner-party conflict.  Also, two members of the New World, Albert Chavies and Lamont Calloway, were later convicted for the murder of the Bankston brothers. Chavies and Calloway were also convicted and sentenced for the Shabazz murder.","""Police Check Link in Twins' Slaying,"" New York Times, September 20, 1973.","Philip Wechsler, ""Decapitated Bodies of 2 Men Discovered in Newark Park,"" New York Times, October 19, 1973.","Harry Camisa and Jim Franklin, ""Inside Out: fifty years behind the walls of New Jersey's Trenton State Prison,"" Windsor Press and Publishing, 2003.","Hewitt Project",0,0,0,0,NA
"1958",197309220001,1973,9,22,NA,0,NA,603,"United Kingdom",8,"Western Europe","Northern Ireland","Derry",54.99451,-7.319996,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,14,"Private Citizens & Property",69,"Religion Identified",NA,"James Brown, Catholic",233,"Northern Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",0,0,1,1,NA
"1959",197309230001,1973,9,23,NA,0,NA,362,"West Germany (FRG)",8,"Western Europe","Baden-Wurttemberg","Boblingen",48.685666,9.015253,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost",NA,"storage depot- military",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incendiary",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"1960",197309240001,1973,9,24,NA,0,NA,11,"Argentina",3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Peremist Party","Enrique Grimberg, Peremist Youth Leader",11,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Unknown",NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,"Automatic firearm",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"1961",197309240002,1973,9,24,NA,0,NA,110,"Lebanon",10,"Middle East & North Africa","An Nabatiyah","Unknown",33.285507,35.5001,4,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,21,"Utilities",108,"Oil",NA,"Tapline Co. Pipeline",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black September",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",0,1,1,1,NA
"1962",197309250001,1973,9,25,NA,0,NA,603,"United Kingdom",8,"Western Europe","England","Birmingham",52.482961,-1.893592,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,0,0,3,"Bombing/Explosion",NA,NA,NA,NA,4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","British Army","Ronald Wilkinson",216,"Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irish Republican Army (IRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bomb",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",1,0,1,1,NA
"1963",197309250002,1973,9,25,NA,0,NA,603,"United Kingdom",8,"Western Europe","Northern Ireland","Killen",54.673252,-7.627484,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,17,"Terrorists/Non-State Militia",93,"Terrorist","Official IRA","Seamus Larkin, ex OIRA, Catholic",233,"Northern Ireland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Official Irish Republican Army (OIRA)",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAIN",0,0,1,1,NA
"1964",197309260001,1973,9,26,NA,0,NA,217,"United States",1,"North America","Louisiana","New Orleans",29.951027,-90.071422,1,0,"Interstate 10 on the way into New Orleans","09/26/1973: Byron de la Beckwith was arrested on Interstate 10 on his way into New Orleans in the United States, for transporting a ticking bomb, which was allegedly meant to kill the regional director of the Anti-Defamation League , A.I. Botnick.  Allegedly, Beckwith was headed for Botnick's house at the time he was stopped at a roadblock by police.",1,1,1,0,NA,NA,0,0,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Regional Director of the Anti-Defamation League, A.I. Botnick","home of Regional Director of the Anti-Defamation League, A.I. Botnick",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White extremists",NA,NA,NA,NA,NA,"Allegedly to kill the regional director of the Anti-Defamation League , A.I. Botnick",0,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",14,"Time Fuse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruce Nolan, ""Beckwith dies as a prisoner; Racist murderer eluded justice for decades in Miss."" Times-Picayune (New Orleans, LA), January 23, 2001.","David Stout, ""Byron De La Beckwith Dies; Killer of Medgar Evers Was 80,"" New York Times, January 23, 2001.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","Hewitt Project",-9,-9,0,-9,NA
"1965",197309280001,1973,9,28,NA,1,26936,15,"Austria",8,"Western Europe","Unknown","Unknown",NA,NA,5,0,NA,NA,1,1,1,0,NA,NA,0,1,0,6,"Hostage Taking (Kidnapping)",NA,NA,NA,NA,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","unknown","*",15,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black September",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,4,0,0,1,NA,"Austria",1,0,NA,NA,NA,NA,2,"Hostage(s) released by perpetrators",4,NA,NA,NA,NA,"PGIS",1,1,0,1,NA
"1966",197309280002,1973,9,28,NA,0,NA,58,"Dominican Republic",2,"Central America & Caribbean",NA,"Santo Domingo",18.456792,-69.951164,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,6,"Hostage Taking (Kidnapping)",NA,NA,NA,NA,7,"Government (Diplomatic)",45,"Diplomatic Personnel (outside of embassy, consulate)","mexican govt","12 yr old Son of Francisco Garcia(dependent son, father=mexican ambassador)",130,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,1,0,NA,NA,NA,"Dominican Republic",1,0,NA,NA,NA,NA,2,"Hostage(s) released by perpetrators",1,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
